Name:,GDP deflator data (linked series),,,,,
Date:,13.04.21,,,,,
Author:,Marc Jaxa-Rozen,,,,,
,,,,,,
Country,Parameter,Year,Value,Unit,Reference,Note
NZL,GDP,2012,0.941750631,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2013,0.981557908,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2014,0.98561404,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2016,1.024758383,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2017,1.061323583,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2018,1.082930614,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2019,1.122565777,,World Bank indicator NY.GDP.DEFL.ZS.AD,
NZL,GDP,2020,1.118736477,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1990,0.091709051,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1991,0.1423838,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1992,0.197380208,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1993,0.257863023,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1994,0.353875831,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1995,0.452740414,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1996,0.534018738,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1997,0.607000328,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1998,0.67390161,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,1999,0.715444785,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2000,0.759253774,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2001,0.782941479,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2002,0.797427305,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2003,0.803615564,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2004,0.843126532,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2005,0.864703681,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2006,0.879649374,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2007,0.912346629,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2008,0.947876667,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2009,0.983759022,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2010,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2011,1.032705725,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2012,1.057093074,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2013,1.060316289,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2014,1.065849785,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2015,1.076231469,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2016,1.079585188,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2017,1.099662254,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2018,1.112875895,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2019,1.147922083,,World Bank indicator NY.GDP.DEFL.ZS.AD,
POL,GDP,2020,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1985,0.231584913,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1986,0.278946642,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1987,0.307111284,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1988,0.341401455,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1989,0.377295737,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1990,0.42688995,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1991,0.469946861,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1992,0.523737128,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1993,0.562370231,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1994,0.603297442,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1995,0.623982202,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1996,0.638901526,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1997,0.663724177,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1998,0.689111849,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,1999,0.712338553,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2000,0.736702446,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2001,0.764078183,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2002,0.79609139,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2003,0.823374666,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2004,0.843132485,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2005,0.871233275,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2006,0.89897807,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2007,0.925644866,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2008,0.941730022,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2009,0.952071497,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2010,0.958186565,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2011,0.955646188,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2012,0.951936404,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2013,0.973342169,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2014,0.980200303,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2016,1.017166625,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2017,1.032545273,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2018,1.05126528,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2019,1.069553039,,World Bank indicator NY.GDP.DEFL.ZS.AD,
PRT,GDP,2020,1.09496465,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1990,0.000346449,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1991,0.00102204,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1992,0.003064677,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1993,0.010030956,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1994,0.023976298,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1995,0.034509918,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1996,0.049695071,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1997,0.116951584,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1998,0.173245667,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,1999,0.259041189,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2000,0.370897219,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2001,0.511676137,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2002,0.627899631,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2003,0.773278837,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2004,0.892801422,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2005,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2006,1.106065794,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2007,1.281003675,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2008,1.486163843,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2009,1.546900063,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2010,1.602482218,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2011,1.662886203,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2012,1.7255887,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2013,1.784180736,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2014,1.816241722,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2015,1.875366714,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2016,1.921257749,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2017,2.011156713,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2018,2.135571401,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2019,2.283263415,,World Bank indicator NY.GDP.DEFL.ZS.AD,
ROU,GDP,2020,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1989,7.85E-06,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1990,8.85E-06,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1991,2.02E-05,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1992,0.000321799,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1993,0.003178859,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1994,0.012947431,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1995,0.03159262,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1996,0.046136718,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1997,0.053084218,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1998,0.062925484,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,1999,0.108475105,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2000,0.149367972,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2001,0.173983246,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2002,0.201232338,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2003,0.228714914,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2004,0.275041462,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2005,0.328067894,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2006,0.377673094,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2007,0.42994773,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2008,0.507396444,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2009,0.517395262,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2010,0.59081939,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2011,0.735334322,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2012,0.800836936,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2013,0.843442573,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2014,0.906617021,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2015,0.972344361,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2016,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2017,1.053498151,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2018,1.170478824,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2019,1.214771837,,World Bank indicator NY.GDP.DEFL.ZS.AD,
RUS,GDP,2020,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1990,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1991,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1992,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1993,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1994,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1995,0.025821431,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1996,0.047778085,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1997,0.057743987,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1998,0.071841576,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,1999,0.091882429,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2000,0.166300449,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2001,0.310692826,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2002,0.371306588,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2003,0.41767291,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2004,0.451602021,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2005,0.517842988,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2006,0.581826333,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2007,0.632456154,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2008,0.689916091,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2009,0.744334554,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2010,0.786977046,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2011,0.8570896,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2012,0.910223489,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2013,0.956876478,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2014,0.981615399,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2016,1.015498888,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2017,1.04566726,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2018,1.066318588,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2019,1.092383168,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SRB,GDP,2020,1.112520902,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1990,0.376524298,,Assumption,
SVK,GDP,1991,0.376524298,,Assumption,
SVK,GDP,1992,0.376524298,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1993,0.435178926,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1994,0.493703912,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1995,0.542536505,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1996,0.56715931,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1997,0.594319247,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1998,0.623163449,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,1999,0.668125015,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2000,0.731526945,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2001,0.768992015,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2002,0.799273557,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2003,0.841837141,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2004,0.890147891,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2005,0.912785269,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2006,0.939247583,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2007,0.9497253,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2008,0.97686916,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2009,0.965525542,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2010,0.97021981,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2011,0.986466808,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2012,0.998941452,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2013,1.004101333,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2014,1.002188224,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2016,0.994877916,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2017,1.006964123,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2018,1.027478964,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2019,1.053272129,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVK,GDP,2020,1.078229743,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1985,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1986,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1987,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1988,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1989,,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1990,0.035036707,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1991,0.068296289,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1992,0.210474032,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1993,0.288515979,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1994,0.353689515,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1995,0.443542057,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1996,0.494338518,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1997,0.536015376,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1998,0.575830766,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,1999,0.613440689,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2000,0.647580306,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2001,0.703759312,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2002,0.757116137,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2003,0.799820902,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2004,0.826702419,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2005,0.839273051,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2006,0.857914068,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2007,0.893753295,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2008,0.933664902,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2009,0.965406529,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2010,0.955469427,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2011,0.965406453,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2012,0.970031177,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2013,0.985555128,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2014,0.990049571,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2016,1.008741154,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2017,1.0236704,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2018,1.045736053,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2019,1.069370488,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SVN,GDP,2020,1.082980341,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1985,0.442949922,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1986,0.47095642,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1987,0.493190033,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1988,0.525598568,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1989,0.567250504,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1990,0.620990799,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1991,0.6722026,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1992,0.67902775,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1993,0.694049684,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1994,0.712011984,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1995,0.739149547,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1996,0.746608,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1997,0.757997639,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1998,0.764159854,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,1999,0.771020975,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2000,0.782630781,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2001,0.802067596,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2002,0.81448071,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2003,0.828328833,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2004,0.831087349,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2005,0.836791792,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2006,0.851497685,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2007,0.875560101,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2008,0.90388653,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2009,0.925208355,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2010,0.93397531,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2011,0.944140318,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2012,0.953595147,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2013,0.962438747,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2014,0.979228792,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2015,1,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2016,1.015256099,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2017,1.036933358,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2018,1.061787825,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2019,1.090123324,,World Bank indicator NY.GDP.DEFL.ZS.AD,
SWE,GDP,2020,1.105322254,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1985,5.87E-05,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1986,7.98E-05,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1987,0.000106679,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1988,0.000180307,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1989,0.000316267,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1990,0.000500475,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1991,0.000796577,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1992,0.00131594,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1993,0.002215773,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1994,0.004536776,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1995,0.008438745,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1996,0.014955441,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1997,0.027137374,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1998,0.066117406,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,1999,0.102005907,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2000,0.152356814,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2001,0.23307509,,World Bank indicator NY.GDP.DEFL.ZS.AD,
TUR,GDP,2002,0.320652637,,World Bank indicator NY.GDP.DEFL.ZS.AD,
