Name: CHE HydroDam
Date: 2022-10-13 11:23:59.851537
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,HydroDam,Peak_contr,2016,,1,,,,
CHE,HydroDam,Peak_contr,2017,,1,,,,
CHE,HydroDam,Peak_contr,2018,,1,,,,
CHE,HydroDam,Peak_contr,2019,,1,,,,
CHE,HydroDam,Own_use,1990,,0.02,,Assumption,,
CHE,HydroDam,Own_use,1991,,0.02,,,,
CHE,HydroDam,Own_use,1992,,0.02,,,,
CHE,HydroDam,Own_use,1993,,0.02,,,,
CHE,HydroDam,Own_use,1994,,0.02,,,,
CHE,HydroDam,Own_use,1995,,0.02,,,,
CHE,HydroDam,Own_use,1996,,0.02,,,,
CHE,HydroDam,Own_use,1997,,0.02,,,,
CHE,HydroDam,Own_use,1998,,0.02,,,,
CHE,HydroDam,Own_use,1999,,0.02,,,,
CHE,HydroDam,Own_use,2000,,0.02,,,,
CHE,HydroDam,Own_use,2001,,0.02,,,,
CHE,HydroDam,Own_use,2002,,0.02,,,,
CHE,HydroDam,Own_use,2003,,0.02,,,,
CHE,HydroDam,Own_use,2004,,0.02,,,,
CHE,HydroDam,Own_use,2005,,0.02,,,,
CHE,HydroDam,Own_use,2006,,0.02,,,,
CHE,HydroDam,Own_use,2007,,0.02,,,,
CHE,HydroDam,Own_use,2008,,0.02,,,,
CHE,HydroDam,Own_use,2009,,0.02,,,,
CHE,HydroDam,Own_use,2010,,0.02,,,,
CHE,HydroDam,Own_use,2011,,0.02,,,,
CHE,HydroDam,Own_use,2012,,0.02,,,,
CHE,HydroDam,Own_use,2013,,0.02,,,,
CHE,HydroDam,Own_use,2014,,0.02,,,,
CHE,HydroDam,Own_use,2015,,0.02,,,,
CHE,HydroDam,Own_use,2016,,0.02,,,,
CHE,HydroDam,Own_use,2017,,0.02,,,,
CHE,HydroDam,Own_use,2018,,0.02,,,,
CHE,HydroDam,Own_use,2019,,0.02,,,,
CHE,HydroDam,Buildrates,1990,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1991,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1992,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1993,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1994,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1995,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1996,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1997,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1998,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,1999,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2000,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2001,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2002,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2003,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2004,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2005,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2006,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2007,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2008,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2009,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
CHE,HydroDam,Buildrates,2010,,1.176,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroDam in CHE
