Name: CHE Nuclear
Date: 2022-10-13 11:23:59.795527
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Nuclear,Fuel_efficiency,2008,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2009,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2010,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2011,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2012,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2013,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2014,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2015,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2016,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2017,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2018,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Fuel_efficiency,2019,,1,,Assumption to enable use of levelized fuel cost,,
CHE,Nuclear,Heat_to_electricity,1990,,0,,,,
CHE,Nuclear,Heat_to_electricity,1991,,0,,,,
CHE,Nuclear,Heat_to_electricity,1992,,0,,,,
CHE,Nuclear,Heat_to_electricity,1993,,0,,,,
CHE,Nuclear,Heat_to_electricity,1994,,0,,,,
CHE,Nuclear,Heat_to_electricity,1995,,0,,,,
CHE,Nuclear,Heat_to_electricity,1996,,0,,,,
CHE,Nuclear,Heat_to_electricity,1997,,0,,,,
CHE,Nuclear,Heat_to_electricity,1998,,0,,,,
CHE,Nuclear,Heat_to_electricity,1999,,0,,,,
CHE,Nuclear,Heat_to_electricity,2000,,0,,,,
CHE,Nuclear,Heat_to_electricity,2001,,0,,,,
CHE,Nuclear,Heat_to_electricity,2002,,0,,,,
CHE,Nuclear,Heat_to_electricity,2003,,0,,,,
CHE,Nuclear,Heat_to_electricity,2004,,0,,,,
CHE,Nuclear,Heat_to_electricity,2005,,0,,,,
CHE,Nuclear,Heat_to_electricity,2006,,0,,,,
CHE,Nuclear,Heat_to_electricity,2007,,0,,,,
CHE,Nuclear,Heat_to_electricity,2008,,0,,,,
CHE,Nuclear,Heat_to_electricity,2009,,0,,,,
CHE,Nuclear,Heat_to_electricity,2010,,0,,,,
CHE,Nuclear,Heat_to_electricity,2011,,0,,,,
CHE,Nuclear,Heat_to_electricity,2012,,0,,,,
CHE,Nuclear,Heat_to_electricity,2013,,0,,,,
CHE,Nuclear,Heat_to_electricity,2014,,0,,,,
CHE,Nuclear,Heat_to_electricity,2015,,0,,,,
CHE,Nuclear,Heat_to_electricity,2016,,0,,,,
CHE,Nuclear,Heat_to_electricity,2017,,0,,,,
CHE,Nuclear,Heat_to_electricity,2018,,0,,,,
CHE,Nuclear,Heat_to_electricity,2019,,0,,,,
CHE,Nuclear,Inv,1990,,,,,,
CHE,Nuclear,Inv,1991,,,,,,
CHE,Nuclear,Inv,1992,,,,,,
CHE,Nuclear,Inv,1993,,,,,,
CHE,Nuclear,Inv,1994,,,,,,
CHE,Nuclear,Inv,1995,,,,,,
CHE,Nuclear,Inv,1996,,,,,,
CHE,Nuclear,Inv,1997,,,,,,
CHE,Nuclear,Inv,1998,,,,,,
CHE,Nuclear,Inv,1999,,,,,,
CHE,Nuclear,Inv,2000,,,,,,
CHE,Nuclear,Inv,2001,,,,,,
CHE,Nuclear,Inv,2002,,,,,,
CHE,Nuclear,Inv,2003,,,,,,
CHE,Nuclear,Inv,2004,,,,,,
CHE,Nuclear,Inv,2005,,,,,,
CHE,Nuclear,Inv,2006,,,,,,
CHE,Nuclear,Inv,2007,,,,,,
CHE,Nuclear,Inv,2008,,,,,,
CHE,Nuclear,Inv,2009,,,,,,
CHE,Nuclear,Inv,2010,,,,,,
CHE,Nuclear,Inv,2011,,,,,,
CHE,Nuclear,Inv,2012,,,,,,
CHE,Nuclear,Inv,2013,,,,,,
CHE,Nuclear,Inv,2014,,,,,,
CHE,Nuclear,Inv,2015,,,,,,
CHE,Nuclear,Inv,2016,,,,,,
CHE,Nuclear,Inv,2017,,,,,,
CHE,Nuclear,Inv,2018,,5300,CHF2017/kW,"PSI (2017) Potentials, costs and environmental assessment of electricity generation technologies",,From EC ASSET 2018
CHE,Nuclear,Inv,2019,,,,,,
CHE,Nuclear,Fixed_OM_annual,1990,,,,,,
CHE,Nuclear,Fixed_OM_annual,1991,,,,,,
CHE,Nuclear,Fixed_OM_annual,1992,,,,,,
CHE,Nuclear,Fixed_OM_annual,1993,,,,,,
CHE,Nuclear,Fixed_OM_annual,1994,,,,,,
CHE,Nuclear,Fixed_OM_annual,1995,,,,,,
CHE,Nuclear,Fixed_OM_annual,1996,,,,,,
CHE,Nuclear,Fixed_OM_annual,1997,,,,,,
CHE,Nuclear,Fixed_OM_annual,1998,,,,,,
CHE,Nuclear,Fixed_OM_annual,1999,,,,,,
CHE,Nuclear,Fixed_OM_annual,2000,,,,,,
CHE,Nuclear,Fixed_OM_annual,2001,,,,,,
CHE,Nuclear,Fixed_OM_annual,2002,,,,,,
CHE,Nuclear,Fixed_OM_annual,2003,,,,,,
CHE,Nuclear,Fixed_OM_annual,2004,,,,,,
CHE,Nuclear,Fixed_OM_annual,2005,,,,,,
CHE,Nuclear,Fixed_OM_annual,2006,,,,,,
CHE,Nuclear,Fixed_OM_annual,2007,,,,,,
CHE,Nuclear,Fixed_OM_annual,2008,,,,,,
CHE,Nuclear,Fixed_OM_annual,2009,,,,,,
