Name:,Nominal OECD exchange rate unless specified,,,,,
Date:,13.04.21,,,,,
Author:,Marc Jaxa-Rozen,,,,,
,,,,,,
Country,Parameter,Year,Value,Unit,Reference,Note
AUS,AUD,1990,0.780640125,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1991,0.778816199,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1992,0.734214391,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1993,0.678886626,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1994,0.73046019,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1995,0.740740741,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1996,0.783085356,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1997,0.741839763,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1998,0.628140704,USD,doi: 10.1787/037ed317-en,
AUS,AUD,1999,0.646412411,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2000,0.579038796,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2001,0.516795866,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2002,0.543183053,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2003,0.648508431,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2004,0.735835173,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2005,0.761614623,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2006,0.753012048,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2007,0.836820084,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2008,0.834724541,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2009,0.780031201,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2010,0.917431193,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2011,1.031991744,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2012,1.035196687,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2013,0.965250965,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2014,0.901713255,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2015,0.751314801,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2016,0.743494424,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2017,0.766283525,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2018,0.74682599,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2019,0.694927033,USD,doi: 10.1787/037ed317-en,
AUS,AUD,2020,0.688190987,USD,doi: 10.1787/037ed317-en,
AUS,ReferenceCurrency,1990,AUD,,,
AUS,ReferenceCurrency,1991,AUD,,,
AUS,ReferenceCurrency,1992,AUD,,,
AUS,ReferenceCurrency,1993,AUD,,,
AUS,ReferenceCurrency,1994,AUD,,,
AUS,ReferenceCurrency,1995,AUD,,,
AUS,ReferenceCurrency,1996,AUD,,,
AUS,ReferenceCurrency,1997,AUD,,,
AUS,ReferenceCurrency,1998,AUD,,,
AUS,ReferenceCurrency,1999,AUD,,,
AUS,ReferenceCurrency,2000,AUD,,,
AUS,ReferenceCurrency,2001,AUD,,,
AUS,ReferenceCurrency,2002,AUD,,,
AUS,ReferenceCurrency,2003,AUD,,,
AUS,ReferenceCurrency,2004,AUD,,,
AUS,ReferenceCurrency,2005,AUD,,,
AUS,ReferenceCurrency,2006,AUD,,,
AUS,ReferenceCurrency,2007,AUD,,,
AUS,ReferenceCurrency,2008,AUD,,,
AUS,ReferenceCurrency,2009,AUD,,,
AUS,ReferenceCurrency,2010,AUD,,,
AUS,ReferenceCurrency,2011,AUD,,,
AUS,ReferenceCurrency,2012,AUD,,,
AUS,ReferenceCurrency,2013,AUD,,,
AUS,ReferenceCurrency,2014,AUD,,,
AUS,ReferenceCurrency,2015,AUD,,,
AUS,ReferenceCurrency,2016,AUD,,,
AUS,ReferenceCurrency,2017,AUD,,,
AUS,ReferenceCurrency,2018,AUD,,,
AUS,ReferenceCurrency,2019,AUD,,,
AUS,ReferenceCurrency,2020,AUD,,,
AUT,ATS,1990,0.087952037,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1991,0.08564638,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1992,0.090997331,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1993,0.08596839,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1994,0.087551683,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1995,0.09919163,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1996,0.094459412,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1997,0.081938708,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1998,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,1999,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2000,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2001,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2002,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2003,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2004,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2005,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2006,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2007,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2008,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2009,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2010,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2011,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2012,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2013,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2014,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2015,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2016,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2017,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2018,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2019,0.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ATS,2020,1.080781545,USD,World Bank dataset PA.NUS.FCRF,
AUT,ReferenceCurrency,1990,ATS,,,
AUT,ReferenceCurrency,1991,ATS,,,
AUT,ReferenceCurrency,1992,ATS,,,
AUT,ReferenceCurrency,1993,ATS,,,
AUT,ReferenceCurrency,1994,ATS,,,
AUT,ReferenceCurrency,1995,ATS,,,
AUT,ReferenceCurrency,1996,ATS,,,
AUT,ReferenceCurrency,1997,ATS,,,
AUT,ReferenceCurrency,1998,ATS,,,
AUT,ReferenceCurrency,1999,EUR,,,
AUT,ReferenceCurrency,2000,EUR,,,
AUT,ReferenceCurrency,2001,EUR,,,
AUT,ReferenceCurrency,2002,EUR,,,
AUT,ReferenceCurrency,2003,EUR,,,
AUT,ReferenceCurrency,2004,EUR,,,
AUT,ReferenceCurrency,2005,EUR,,,
AUT,ReferenceCurrency,2006,EUR,,,
AUT,ReferenceCurrency,2007,EUR,,,
AUT,ReferenceCurrency,2008,EUR,,,
AUT,ReferenceCurrency,2009,EUR,,,
AUT,ReferenceCurrency,2010,EUR,,,
AUT,ReferenceCurrency,2011,EUR,,,
AUT,ReferenceCurrency,2012,EUR,,,
AUT,ReferenceCurrency,2013,EUR,,,
AUT,ReferenceCurrency,2014,EUR,,,
AUT,ReferenceCurrency,2015,EUR,,,
AUT,ReferenceCurrency,2016,EUR,,,
AUT,ReferenceCurrency,2017,EUR,,,
AUT,ReferenceCurrency,2018,EUR,,,
AUT,ReferenceCurrency,2019,EUR,,,
AUT,ReferenceCurrency,2020,EUR,,,
BEL,BEF,1990,0.029924068,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1991,0.029284078,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1992,0.031104683,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1993,0.028904641,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1994,0.02988956,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1995,0.033921283,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1996,0.032298163,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1997,0.027953347,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1998,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,1999,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2000,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2001,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2002,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2003,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2004,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2005,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2006,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2007,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2008,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2009,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2010,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2011,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2012,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2013,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2014,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2015,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2016,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2017,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2018,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2019,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,BEF,2020,0.027549241,USD,World Bank dataset PA.NUS.FCRF,
BEL,ReferenceCurrency,1990,BEF,,,
BEL,ReferenceCurrency,1991,BEF,,,
BEL,ReferenceCurrency,1992,BEF,,,
BEL,ReferenceCurrency,1993,BEF,,,
BEL,ReferenceCurrency,1994,BEF,,,
BEL,ReferenceCurrency,1995,BEF,,,
BEL,ReferenceCurrency,1996,BEF,,,
BEL,ReferenceCurrency,1997,BEF,,,
BEL,ReferenceCurrency,1998,BEF,,,
BEL,ReferenceCurrency,1999,EUR,,,
BEL,ReferenceCurrency,2000,EUR,,,
BEL,ReferenceCurrency,2001,EUR,,,
BEL,ReferenceCurrency,2002,EUR,,,
BEL,ReferenceCurrency,2003,EUR,,,
BEL,ReferenceCurrency,2004,EUR,,,
BEL,ReferenceCurrency,2005,EUR,,,
BEL,ReferenceCurrency,2006,EUR,,,
BEL,ReferenceCurrency,2007,EUR,,,
BEL,ReferenceCurrency,2008,EUR,,,
BEL,ReferenceCurrency,2009,EUR,,,
BEL,ReferenceCurrency,2010,EUR,,,
BEL,ReferenceCurrency,2011,EUR,,,
BEL,ReferenceCurrency,2012,EUR,,,
BEL,ReferenceCurrency,2013,EUR,,,
BEL,ReferenceCurrency,2014,EUR,,,
BEL,ReferenceCurrency,2015,EUR,,,
BEL,ReferenceCurrency,2016,EUR,,,
BEL,ReferenceCurrency,2017,EUR,,,
BEL,ReferenceCurrency,2018,EUR,,,
BEL,ReferenceCurrency,2019,EUR,,,
BEL,ReferenceCurrency,2020,EUR,,,
BRA,BRL,1990,33333.33333,USD,,
BRA,BRL,1991,5681.818182,USD,,
BRA,BRL,1992,512.0327701,USD,,
BRA,BRL,1993,26.12534943,USD,,
BRA,BRL,1994,1.504474307,USD,,
BRA,BRL,1995,1.089719909,USD,,
BRA,BRL,1996,0.994925878,USD,,
BRA,BRL,1997,0.927650669,USD,,
BRA,BRL,1998,0.861684921,USD,,
BRA,BRL,1999,0.551288278,USD,,
BRA,BRL,2000,0.546620437,USD,,
BRA,BRL,2001,0.425598562,USD,,
BRA,BRL,2002,0.342423185,USD,,
BRA,BRL,2003,0.324941714,USD,,
BRA,BRL,2004,0.341866433,USD,,
BRA,BRL,2005,0.410780524,USD,,
BRA,BRL,2006,0.459701001,USD,,
BRA,BRL,2007,0.513595383,USD,,
BRA,BRL,2008,0.545325551,USD,,
BRA,BRL,2009,0.500143041,USD,,
BRA,BRL,2010,0.568431476,USD,,
BRA,BRL,2011,0.597789732,USD,,
BRA,BRL,2012,0.51201468,USD,,
BRA,BRL,2013,0.463802747,USD,,
BRA,BRL,2014,0.424998045,USD,,
BRA,BRL,2015,0.300579758,USD,,
BRA,BRL,2016,0.286425193,USD,,
BRA,BRL,2017,0.313343187,USD,,
BRA,BRL,2018,0.273685795,USD,,
BRA,BRL,2019,0.25351942,USD,,
BRA,BRL,2020,0.193979685,USD,,
BRA,ReferenceCurrency,1990,BRL,,,
BRA,ReferenceCurrency,1991,BRL,,,
BRA,ReferenceCurrency,1992,BRL,,,
BRA,ReferenceCurrency,1993,BRL,,,
BRA,ReferenceCurrency,1994,BRL,,,
BRA,ReferenceCurrency,1995,BRL,,,
BRA,ReferenceCurrency,1996,BRL,,,
BRA,ReferenceCurrency,1997,BRL,,,
BRA,ReferenceCurrency,1998,BRL,,,
BRA,ReferenceCurrency,1999,BRL,,,
BRA,ReferenceCurrency,2000,BRL,,,
BRA,ReferenceCurrency,2001,BRL,,,
BRA,ReferenceCurrency,2002,BRL,,,
BRA,ReferenceCurrency,2003,BRL,,,
BRA,ReferenceCurrency,2004,BRL,,,
BRA,ReferenceCurrency,2005,BRL,,,
BRA,ReferenceCurrency,2006,BRL,,,
BRA,ReferenceCurrency,2007,BRL,,,
BRA,ReferenceCurrency,2008,BRL,,,
BRA,ReferenceCurrency,2009,BRL,,,
BRA,ReferenceCurrency,2010,BRL,,,
BRA,ReferenceCurrency,2011,BRL,,,
BRA,ReferenceCurrency,2012,BRL,,,
BRA,ReferenceCurrency,2013,BRL,,,
BRA,ReferenceCurrency,2014,BRL,,,
BRA,ReferenceCurrency,2015,BRL,,,
BRA,ReferenceCurrency,2016,BRL,,,
BRA,ReferenceCurrency,2017,BRL,,,
BRA,ReferenceCurrency,2018,BRL,,,
BRA,ReferenceCurrency,2019,BRL,,,
BRA,ReferenceCurrency,2020,BRL,,,
BGR,BGN,1990,56.21688474,USD,Assumption,
BGR,BGN,1991,56.21688474,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1992,42.84275932,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1993,36.24030993,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1994,18.47279254,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1995,14.88741401,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1996,5.621493583,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1997,0.594573035,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1998,0.568066161,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,1999,0.544548615,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2000,0.470970553,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2001,0.457727004,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2002,0.481469445,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2003,0.577133398,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2004,0.634876731,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2005,0.635270202,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2006,0.641327119,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2007,0.699765579,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2008,0.747877896,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2009,0.71088784,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2010,0.67686858,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2011,0.711005777,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2012,0.65700864,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2013,0.678625557,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2014,0.678341681,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2015,0.566764906,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2016,0.56559753,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2017,0.576216658,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2018,0.603485126,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2019,0.572396193,USD,World Bank dataset PA.NUS.FCRF,
BGR,BGN,2020,0.582637405,USD,World Bank dataset PA.NUS.FCRF,
BGR,ReferenceCurrency,1990,BGN,,,
BGR,ReferenceCurrency,1991,BGN,,,
BGR,ReferenceCurrency,1992,BGN,,,
BGR,ReferenceCurrency,1993,BGN,,,
BGR,ReferenceCurrency,1994,BGN,,,
BGR,ReferenceCurrency,1995,BGN,,,
BGR,ReferenceCurrency,1996,BGN,,,
BGR,ReferenceCurrency,1997,BGN,,,
BGR,ReferenceCurrency,1998,BGN,,,
BGR,ReferenceCurrency,1999,BGN,,,
BGR,ReferenceCurrency,2000,BGN,,,
BGR,ReferenceCurrency,2001,BGN,,,
BGR,ReferenceCurrency,2002,BGN,,,
BGR,ReferenceCurrency,2003,BGN,,,
BGR,ReferenceCurrency,2004,BGN,,,
BGR,ReferenceCurrency,2005,BGN,,,
BGR,ReferenceCurrency,2006,BGN,,,
BGR,ReferenceCurrency,2007,BGN,,,
BGR,ReferenceCurrency,2008,BGN,,,
BGR,ReferenceCurrency,2009,BGN,,,
BGR,ReferenceCurrency,2010,BGN,,,
BGR,ReferenceCurrency,2011,BGN,,,
BGR,ReferenceCurrency,2012,BGN,,,
BGR,ReferenceCurrency,2013,BGN,,,
BGR,ReferenceCurrency,2014,BGN,,,
BGR,ReferenceCurrency,2015,BGN,,,
BGR,ReferenceCurrency,2016,BGN,,,
BGR,ReferenceCurrency,2017,BGN,,,
BGR,ReferenceCurrency,2018,BGN,,,
BGR,ReferenceCurrency,2019,BGN,,,
BGR,ReferenceCurrency,2020,BGN,,,
CHN,CNY,1990,0.209064711,USD,,
CHN,CNY,1991,0.187850153,USD,,
CHN,CNY,1992,0.181337078,USD,,
CHN,CNY,1993,0.173552115,USD,,
CHN,CNY,1994,0.1160262,USD,,
CHN,CNY,1995,0.119740159,USD,,
CHN,CNY,1996,0.120276516,USD,,
CHN,CNY,1997,0.120629925,USD,,
CHN,CNY,1998,0.120788147,USD,,
CHN,CNY,1999,0.120798478,USD,,
CHN,CNY,2000,0.120794772,USD,,
CHN,CNY,2001,0.120815728,USD,,
CHN,CNY,2002,0.120817334,USD,,
CHN,CNY,2003,0.120816181,USD,,
CHN,CNY,2004,0.120819626,USD,,
CHN,CNY,2005,0.122035796,USD,,
CHN,CNY,2006,0.125416414,USD,,
CHN,CNY,2007,0.131448675,USD,,
CHN,CNY,2008,0.143912743,USD,,
CHN,CNY,2009,0.146382536,USD,,
CHN,CNY,2010,0.147704619,USD,,
CHN,CNY,2011,0.15476376,USD,,
CHN,CNY,2012,0.158420033,USD,,
CHN,CNY,2013,0.161400752,USD,,
CHN,CNY,2014,0.162775412,USD,,
CHN,CNY,2015,0.160578365,USD,,
CHN,CNY,2016,0.150500912,USD,,
CHN,CNY,2017,0.147956243,USD,,
CHN,CNY,2018,0.151149713,USD,,
CHN,CNY,2019,0.144751632,USD,,
CHN,CNY,2020,0.144911428,USD,,
CHN,ReferenceCurrency,1990,CNY,,,
CHN,ReferenceCurrency,1991,CNY,,,
CHN,ReferenceCurrency,1992,CNY,,,
CHN,ReferenceCurrency,1993,CNY,,,
CHN,ReferenceCurrency,1994,CNY,,,
CHN,ReferenceCurrency,1995,CNY,,,
CHN,ReferenceCurrency,1996,CNY,,,
CHN,ReferenceCurrency,1997,CNY,,,
CHN,ReferenceCurrency,1998,CNY,,,
CHN,ReferenceCurrency,1999,CNY,,,
CHN,ReferenceCurrency,2000,CNY,,,
CHN,ReferenceCurrency,2001,CNY,,,
CHN,ReferenceCurrency,2002,CNY,,,
CHN,ReferenceCurrency,2003,CNY,,,
CHN,ReferenceCurrency,2004,CNY,,,
CHN,ReferenceCurrency,2005,CNY,,,
CHN,ReferenceCurrency,2006,CNY,,,
CHN,ReferenceCurrency,2007,CNY,,,
CHN,ReferenceCurrency,2008,CNY,,,
CHN,ReferenceCurrency,2009,CNY,,,
CHN,ReferenceCurrency,2010,CNY,,,
CHN,ReferenceCurrency,2011,CNY,,,
CHN,ReferenceCurrency,2012,CNY,,,
CHN,ReferenceCurrency,2013,CNY,,,
CHN,ReferenceCurrency,2014,CNY,,,
CHN,ReferenceCurrency,2015,CNY,,,
CHN,ReferenceCurrency,2016,CNY,,,
CHN,ReferenceCurrency,2017,CNY,,,
CHN,ReferenceCurrency,2018,CNY,,,
CHN,ReferenceCurrency,2019,CNY,,,
CHN,ReferenceCurrency,2020,CNY,,,
HRV,HRK,1990,3.79797435,USD,Assumption,
HRV,HRK,1991,3.79797435,USD,Assumption,
HRV,HRK,1992,3.79797435,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1993,0.279396031,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1994,0.166721923,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1995,0.191176951,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1996,0.184021042,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1997,0.162322311,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1998,0.157151518,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,1999,0.140612509,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2000,0.120806994,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2001,0.119881926,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2002,0.127037644,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2003,0.149143124,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2004,0.165718188,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2005,0.168088784,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2006,0.171297605,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2007,0.186409423,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2008,0.202632613,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2009,0.189252487,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2010,0.181883971,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2011,0.187130309,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2012,0.170931644,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2013,0.17528852,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2014,0.17396855,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2015,0.145808648,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2016,0.146929392,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2017,0.150970035,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2018,0.159260388,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2019,0.150999348,USD,World Bank dataset PA.NUS.FCRF,
HRV,HRK,2020,0.151193167,USD,World Bank dataset PA.NUS.FCRF,
HRV,ReferenceCurrency,1990,HRK,,,
HRV,ReferenceCurrency,1991,HRK,,,
HRV,ReferenceCurrency,1992,HRK,,,
HRV,ReferenceCurrency,1993,HRK,,,
HRV,ReferenceCurrency,1994,HRK,,,
HRV,ReferenceCurrency,1995,HRK,,,
HRV,ReferenceCurrency,1996,HRK,,,
HRV,ReferenceCurrency,1997,HRK,,,
HRV,ReferenceCurrency,1998,HRK,,,
HRV,ReferenceCurrency,1999,HRK,,,
HRV,ReferenceCurrency,2000,HRK,,,
HRV,ReferenceCurrency,2001,HRK,,,
HRV,ReferenceCurrency,2002,HRK,,,
HRV,ReferenceCurrency,2003,HRK,,,
HRV,ReferenceCurrency,2004,HRK,,,
HRV,ReferenceCurrency,2005,HRK,,,
HRV,ReferenceCurrency,2006,HRK,,,
HRV,ReferenceCurrency,2007,HRK,,,
HRV,ReferenceCurrency,2008,HRK,,,
HRV,ReferenceCurrency,2009,HRK,,,
HRV,ReferenceCurrency,2010,HRK,,,
HRV,ReferenceCurrency,2011,HRK,,,
HRV,ReferenceCurrency,2012,HRK,,,
HRV,ReferenceCurrency,2013,HRK,,,
HRV,ReferenceCurrency,2014,HRK,,,
HRV,ReferenceCurrency,2015,HRK,,,
HRV,ReferenceCurrency,2016,HRK,,,
HRV,ReferenceCurrency,2017,HRK,,,
HRV,ReferenceCurrency,2018,HRK,,,
HRV,ReferenceCurrency,2019,HRK,,,
HRV,ReferenceCurrency,2020,HRK,,,
CZE,CZK,1990,0.034301984,USD,Assumption,
CZE,CZK,1991,0.034301984,USD,Assumption,
CZE,CZK,1992,0.034301984,USD,Assumption,
CZE,CZK,1993,0.034301984,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1994,0.034740216,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1995,0.037678028,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1996,0.03683931,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1997,0.031547317,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1998,0.030977814,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,1999,0.028927443,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2000,0.025907798,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2001,0.026291347,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2002,0.03054506,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2003,0.035449679,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2004,0.038910884,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2005,0.041740727,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2006,0.044256437,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2007,0.049276457,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2008,0.058576588,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2009,0.05245764,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2010,0.052360818,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2011,0.056510211,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2012,0.051079045,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2013,0.051097098,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2014,0.048175358,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2015,0.040652472,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2016,0.040916669,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2017,0.042778309,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2018,0.046019504,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2019,0.043606711,USD,World Bank dataset PA.NUS.FCRF,
CZE,CZK,2020,0.043084413,USD,World Bank dataset PA.NUS.FCRF,
CZE,ReferenceCurrency,1990,CZK,,,
CZE,ReferenceCurrency,1991,CZK,,,
