Name: CHE Oil
Date: 2022-10-13 11:23:59.773682
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Oil,Peak_contr,2019,,0.88,,,,
CHE,Oil,Own_use,1990,,0.05,,,,
CHE,Oil,Own_use,1991,,0.05,,,,
CHE,Oil,Own_use,1992,,0.05,,,,
CHE,Oil,Own_use,1993,,0.05,,,,
CHE,Oil,Own_use,1994,,0.05,,,,
CHE,Oil,Own_use,1995,,0.05,,,,
CHE,Oil,Own_use,1996,,0.05,,,,
CHE,Oil,Own_use,1997,,0.05,,,,
CHE,Oil,Own_use,1998,,0.05,,,,
CHE,Oil,Own_use,1999,,0.05,,,,
CHE,Oil,Own_use,2000,,0.05,,,,
CHE,Oil,Own_use,2001,,0.05,,,,
CHE,Oil,Own_use,2002,,0.05,,,,
CHE,Oil,Own_use,2003,,0.05,,,,
CHE,Oil,Own_use,2004,,0.05,,,,
CHE,Oil,Own_use,2005,,0.05,,,,
CHE,Oil,Own_use,2006,,0.05,,,,
CHE,Oil,Own_use,2007,,0.05,,,,
CHE,Oil,Own_use,2008,,0.05,,,,
CHE,Oil,Own_use,2009,,0.05,,,,
CHE,Oil,Own_use,2010,,0.05,,,,
CHE,Oil,Own_use,2011,,0.05,,,,
CHE,Oil,Own_use,2012,,0.05,,,,
CHE,Oil,Own_use,2013,,0.05,,,,
CHE,Oil,Own_use,2014,,0.05,,,,
CHE,Oil,Own_use,2015,,0.05,,,,
CHE,Oil,Own_use,2016,,0.05,,,,
CHE,Oil,Own_use,2017,,0.05,,,,
CHE,Oil,Own_use,2018,,0.05,,,,
CHE,Oil,Own_use,2019,,0.05,,,,
CHE,Oil,Buildrates,1990,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1991,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1992,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1993,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1994,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1995,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1996,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1997,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1998,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,1999,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2000,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2001,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2002,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2003,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2004,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2005,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2006,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2007,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2008,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2009,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2010,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2011,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2012,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2013,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2014,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2015,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2016,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2017,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2018,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Buildrates,2019,,2,GW,Assumption,,Maximum between generic assumption of 2.0GW/year and peak historical buildrate for Oil in CHE
CHE,Oil,Lifetime,2010,,30,yr,,,
CHE,Oil,Potential_annual,1990,,,TWh,,,
CHE,Oil,Potential_annual,1991,,,TWh,,,
CHE,Oil,Potential_annual,1992,,,TWh,,,
CHE,Oil,Potential_annual,1993,,,TWh,,,
CHE,Oil,Potential_annual,1994,,,TWh,,,
CHE,Oil,Potential_annual,1995,,,TWh,,,
CHE,Oil,Potential_annual,1996,,,TWh,,,
CHE,Oil,Potential_annual,1997,,,TWh,,,
CHE,Oil,Potential_annual,1998,,,TWh,,,
CHE,Oil,Potential_annual,1999,,,TWh,,,
CHE,Oil,Potential_annual,2000,,,TWh,,,
CHE,Oil,Potential_annual,2001,,,TWh,,,
CHE,Oil,Potential_annual,2002,,,TWh,,,
CHE,Oil,Potential_annual,2003,,,TWh,,,
CHE,Oil,Potential_annual,2004,,,TWh,,,
CHE,Oil,Potential_annual,2005,,,TWh,,,
CHE,Oil,Potential_annual,2006,,,TWh,,,
CHE,Oil,Potential_annual,2007,,,TWh,,,
CHE,Oil,Potential_annual,2008,,,TWh,,,
CHE,Oil,Potential_annual,2009,,,TWh,,,
CHE,Oil,Potential_annual,2010,,,TWh,,,
CHE,Oil,Potential_annual,2011,,,TWh,,,
CHE,Oil,Potential_annual,2012,,,TWh,,,
CHE,Oil,Potential_annual,2013,,,TWh,,,
CHE,Oil,Potential_annual,2014,,,TWh,,,
CHE,Oil,Potential_annual,2015,,,TWh,,,
CHE,Oil,Potential_annual,2016,,,TWh,,,
CHE,Oil,Potential_annual,2017,,,TWh,,,
CHE,Oil,Potential_annual,2018,,,TWh,,,
CHE,Oil,Potential_annual,2019,,,TWh,,,
CHE,Oil,Potential_installed,1990,,,GW,,,
CHE,Oil,Potential_installed,1991,,,GW,,,
CHE,Oil,Potential_installed,1992,,,GW,,,
CHE,Oil,Potential_installed,1993,,,GW,,,
CHE,Oil,Potential_installed,1994,,,GW,,,
CHE,Oil,Potential_installed,1995,,,GW,,,
