Name: CHE PV
Date: 2022-10-13 11:23:59.915282
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,PV,Ramp_rate,1995,,10,,,,
CHE,PV,Ramp_rate,1996,,10,,,,
CHE,PV,Ramp_rate,1997,,10,,,,
CHE,PV,Ramp_rate,1998,,10,,,,
CHE,PV,Ramp_rate,1999,,10,,,,
CHE,PV,Ramp_rate,2000,,10,,,,
CHE,PV,Ramp_rate,2001,,10,,,,
CHE,PV,Ramp_rate,2002,,10,,,,
CHE,PV,Ramp_rate,2003,,10,,,,
CHE,PV,Ramp_rate,2004,,10,,,,
CHE,PV,Ramp_rate,2005,,10,,,,
CHE,PV,Ramp_rate,2006,,10,,,,
CHE,PV,Ramp_rate,2007,,10,,,,
CHE,PV,Ramp_rate,2008,,10,,,,
CHE,PV,Ramp_rate,2009,,10,,,,
CHE,PV,Ramp_rate,2010,,10,,,,
CHE,PV,Ramp_rate,2011,,10,,,,
CHE,PV,Ramp_rate,2012,,10,,,,
CHE,PV,Ramp_rate,2013,,10,,,,
CHE,PV,Ramp_rate,2014,,10,,,,
CHE,PV,Ramp_rate,2015,,10,,,,
CHE,PV,Ramp_rate,2016,,10,,,,
CHE,PV,Ramp_rate,2017,,10,,,,
CHE,PV,Ramp_rate,2018,,10,,,,
CHE,PV,Ramp_rate,2019,,10,,,,
CHE,PV,Ramp_rate,2020,,10,,,,
CHE,PV,Fuel_efficiency,1990,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1991,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1992,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1993,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1994,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1995,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1996,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1997,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1998,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,1999,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2000,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2001,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2002,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2003,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2004,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2005,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2006,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2007,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2008,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2009,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2010,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2011,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2012,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2013,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2014,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2015,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2016,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2017,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2018,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2019,,1,,Eurostat dataset nrg_bal_c,,"GEP/sum(TI_EHG_MAPE_E, TI_EHG_MAPCHP_E, TI_EHG_APE_E, TI_EHG_APCHP_E)"
CHE,PV,Fuel_efficiency,2020,,1,,,,
