Name: CHE WasteIncineration
Date: 2022-10-13 11:23:59.985320
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,WasteIncineration,Potential_annual,1996,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1997,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1998,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,1999,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2000,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2001,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2002,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2003,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2004,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2005,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2006,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2007,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2008,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2009,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2010,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2011,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2012,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
CHE,WasteIncineration,Potential_annual,2013,,6.724746202,PJ,JRC ENSPRESO database,,"Corrected to maximum historical value, assumed constant over time"
